#Id	ImageId	Used	Name	Can be broken by	Normal Drop	Ultimallet Drop	Description
0	0	Used	Empty	Intangible Block	0	0	Set on layer 0 will create sea floor
1788	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1789	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1790	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1791	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1792	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1793	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1794	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1795	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1796	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1797	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1798	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1799	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1800	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1801	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1802	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1803	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1804	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1805	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1806	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1807	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1808	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1809	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1810	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1811	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1812	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1813	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1814	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1815	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1816	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1817	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1818	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1819	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1820	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1821	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1822	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1823	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1824	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1825	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1826	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
1827	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1828	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
1829	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1830	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1831	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1832	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1833	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1834	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1835	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1836	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1837	208	Used	Filthy Water Shallow Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1838	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1839	208	Used	Filthy Water Small Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1840	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1841	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1842	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1843	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1844	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1845	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1846	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1847	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1848	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1849	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1850	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1851	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1852	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1853	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1854	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1855	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1856	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1857	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1858	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1859	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1860	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1861	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1862	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1863	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1864	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1865	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1866	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1867	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1868	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1869	2047	Used	Item	0	0	0	0
1870	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1871	120	Used	Clear Water Shallow Block	0	Water-Filled Bottomless Pot {1767}	0	0
1872	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1873	120	Used	Clear Water Small Block	0	Water-Filled Bottomless Pot {1767}	0	0
1874	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1875	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1876	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1877	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1878	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1879	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1880	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1881	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1882	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1883	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1884	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1885	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1886	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1887	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1888	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1889	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1890	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1891	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1892	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1893	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1894	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1895	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1896	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1897	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1898	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1899	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1900	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1901	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1902	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1903	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1904	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1905	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1906	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1907	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1908	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1909	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1910	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1911	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1912	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1913	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1914	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1915	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
1916	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1917	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
1918	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1919	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1920	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1921	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1922	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1923	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1924	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1925	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1926	208	Used	Filthy Water Shallow Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1927	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1928	208	Used	Filthy Water Small Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1929	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1930	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1931	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1932	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1933	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1934	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1935	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1936	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1937	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1938	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1939	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1940	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1941	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1942	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1943	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1944	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1945	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1946	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1947	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1948	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1949	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1950	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1951	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1952	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1953	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1954	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1955	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1956	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1957	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1958	2047	Used	Item	0	0	0	0
1959	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1960	120	Used	Clear Water Shallow Block	0	Water-Filled Bottomless Pot {1767}	0	0
1961	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1962	120	Used	Clear Water Small Block	0	Water-Filled Bottomless Pot {1767}	0	0
1963	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1964	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1965	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1966	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1967	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1968	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1969	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1970	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1971	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1972	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1973	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1974	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1975	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1976	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1977	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1978	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1979	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1980	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1981	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1982	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1983	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1984	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1985	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1986	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1987	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1988	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1989	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1990	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1991	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1992	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1993	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1994	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1995	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1996	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1997	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1998	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1999	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
2000	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
2001	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
2002	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
2003	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
2004	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
2005	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2006	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
2007	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2008	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2009	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2010	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2011	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2012	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
2013	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
2014	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2015	208	Used	Filthy Water Shallow Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2016	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2017	208	Used	Filthy Water Small Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2018	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2019	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2020	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2021	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2022	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2023	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2024	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
2025	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2026	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2027	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2028	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2029	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2030	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2031	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2032	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2033	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2034	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2035	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
2036	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2037	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2038	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2039	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2040	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2041	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2042	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2043	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2044	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2045	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
2046	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
